image_path,steering_angle,label
Circuito Normal/straight/20250614_095724_628059.jpg,0.0,straight
Circuito Normal/turn_left/20250614_095110_333743.jpg,-0.05,turn_left
Circuito Invertido/turn_right/20250614_100350_567947.jpg,0.032,turn_right
Circuito Invertido/turn_right/20250614_100954_192355.jpg,0.1,turn_right
Circuito Normal/turn_left/20250614_095516_189639.jpg,-0.075,turn_left
Middle Section Normal Extra/straight/20250618_195653_025017.jpg,0.02,straight
Circuito Medio Invertido/turn_right/20250614_102053_219792.jpg,0.068,turn_right
Circuito Normal/turn_left/20250614_094838_465721.jpg,-0.055,turn_left
Circuito Invertido/straight/20250614_100458_079764.jpg,0.0,straight
Circuito Normal/turn_left/20250614_095156_277571.jpg,-0.07,turn_left
Middle Section Normal Extra/turn_right/20250618_195915_706681.jpg,0.104,turn_right
Middle Section Normal/turn_left/20250616_211405_697041.jpg,-0.032,turn_left
Circuito Invertido/straight/20250614_100936_718083.jpg,-0.0,straight
Circuito Invertido/turn_left/20250614_100041_940973.jpg,-0.144,turn_left
Circuito Normal/turn_left/20250614_094533_542024.jpg,-0.035,turn_left
Middle Section Normal Extra/turn_right/20250618_195704_142506.jpg,0.058,turn_right
Circuito Invertido/turn_right/20250614_101154_453967.jpg,0.064,turn_right
Circuito Normal/turn_left/20250614_094137_008918.jpg,-0.08,turn_left
Circuito Medio Invertido/turn_right/20250614_101947_619070.jpg,0.044,turn_right
Middle Section Normal/turn_right/20250616_211131_509688.jpg,0.08,turn_right
Circuito Medio Invertido/straight/20250614_101954_920458.jpg,0.012,straight
Maniobras/turn_left/20250621_112442_311368.jpg,-0.162,turn_left
Circuito Medio Invertido/straight/20250614_102105_199441.jpg,0.008,straight
Circuito Medio Normal/straight/20250614_101621_249181.jpg,-0.004,straight
Middle Section Normal Extra/turn_left/20250618_200021_199223.jpg,-0.058,turn_left
Circuito Normal/turn_left/20250614_094359_439879.jpg,-0.055,turn_left
Maniobras/straight/20250621_112438_649814.jpg,0.0,straight
Circuito Medio Normal/turn_left/20250614_101604_595988.jpg,-0.04,turn_left
Circuito Normal/straight/20250614_094817_037094.jpg,-0.015,straight
Maniobras/turn_right/20250621_112602_684514.jpg,0.05,turn_right
Circuito Normal/straight/20250614_094103_343103.jpg,-0.02,straight
Circuito Normal/straight/20250614_094349_038198.jpg,0.0,straight
Circuito Invertido/turn_right/20250614_100324_254485.jpg,0.072,turn_right
Circuito Invertido/turn_right/20250614_100354_903927.jpg,0.032,turn_right
Dark Section/straight/20250618_201733_414881.jpg,0.0,straight
Middle Section Normal Extra/turn_right/20250618_195659_141252.jpg,0.09,turn_right
Circuito Invertido/straight/20250614_100915_933318.jpg,0.028,straight
Middle Section Normal Extra/turn_left/20250618_200030_709707.jpg,-0.07,turn_left
Dark Section Extra/straight/20250618_205009_458591.jpg,-0.008,straight
Maniobras/turn_right/20250621_112408_263194.jpg,0.042,turn_right
Circuito Invertido/straight/20250614_100755_612773.jpg,-0.008,straight
Circuito Normal/straight/20250614_094617_794233.jpg,-0.005,straight
Middle Section Normal/turn_right/20250616_211009_561466.jpg,0.062,turn_right
Circuito Medio Invertido/turn_right/20250614_102145_309416.jpg,0.08,turn_right
Dark Section/turn_left/20250618_201744_856181.jpg,-0.094,turn_left
Circuito Normal/turn_left/20250614_095159_239296.jpg,-0.04,turn_left
Circuito Medio Normal/straight/20250614_101548_129842.jpg,-0.02,straight
Circuito Medio Invertido/turn_right/20250614_101939_014596.jpg,0.064,turn_right
Middle Section Normal Extra/turn_left/20250618_195710_234591.jpg,-0.068,turn_left
Circuito Normal/straight/20250614_094846_396862.jpg,-0.005,straight
Dark Section/turn_left/20250618_201922_599088.jpg,-0.098,turn_left
Circuito Invertido/straight/20250614_100045_237142.jpg,-0.02,straight
Circuito Invertido/straight/20250614_100451_749120.jpg,0.016,straight
Middle Section Normal Extra/turn_left/20250618_195819_436206.jpg,-0.072,turn_left
Middle Section Normal Extra/straight/20250618_195906_483779.jpg,0.022,straight
Middle Section Normal Extra/turn_right/20250618_195752_910507.jpg,0.032,turn_right
Circuito Invertido/turn_right/20250614_101119_785668.jpg,0.1,turn_right
Circuito Normal/straight/20250614_094311_833280.jpg,0.005,straight
Circuito Invertido/straight/20250614_101001_471328.jpg,-0.0,straight
Dark Section Extra/straight/20250618_204841_997298.jpg,-0.006,straight
Dark Section/turn_left/20250618_201917_311052.jpg,-0.052,turn_left
Circuito Normal/straight/20250614_095408_496125.jpg,0.025,straight
Dark Section Extra/turn_left/20250618_204930_429000.jpg,-0.068,turn_left
Circuito Normal/turn_right/20250614_094149_737475.jpg,0.05,turn_right
Circuito Medio Normal/turn_left/20250614_101719_934021.jpg,-0.068,turn_left
Maniobras/straight/20250621_112405_604979.jpg,-0.01,straight
Dark Section/turn_left/20250618_201812_906267.jpg,-0.058,turn_left
Circuito Normal/straight/20250614_094648_864873.jpg,0.0,straight
Circuito Normal/turn_left/20250614_094158_652161.jpg,-0.095,turn_left
Dark Section/turn_left/20250618_201833_204148.jpg,-0.114,turn_left
Middle Section Normal/straight/20250616_211300_848715.jpg,-0.02,straight
Middle Section Normal Extra/turn_left/20250618_195706_900645.jpg,-0.068,turn_left
Maniobras/turn_right/20250621_112411_425944.jpg,0.042,turn_right
Circuito Normal/straight/20250614_095727_104972.jpg,0.0,straight
Circuito Invertido/turn_left/20250614_100311_237721.jpg,-0.04,turn_left
Circuito Medio Invertido/straight/20250614_102210_226410.jpg,0.024,straight
Circuito Invertido/straight/20250614_100544_804694.jpg,0.0,straight
Circuito Normal/straight/20250614_094505_890128.jpg,0.0,straight
Circuito Medio Normal/turn_left/20250614_101444_541933.jpg,-0.08,turn_left
Middle Section Normal Extra/turn_left/20250618_195827_695167.jpg,-0.05,turn_left
Circuito Medio Invertido/turn_right/20250614_102229_554716.jpg,0.096,turn_right
Circuito Invertido/turn_right/20250614_101031_030242.jpg,0.06,turn_right
Middle Section Normal/turn_left/20250616_211344_406252.jpg,-0.082,turn_left
Circuito Invertido/turn_right/20250614_101246_931684.jpg,0.044,turn_right
Circuito Normal/straight/20250614_094559_613299.jpg,0.0,straight
Circuito Normal/straight/20250614_095252_927771.jpg,0.0,straight
Circuito Medio Invertido/turn_right/20250614_102038_423491.jpg,0.092,turn_right
Circuito Normal/turn_left/20250614_095042_097747.jpg,-0.12,turn_left
Dark Section/straight/20250618_201910_028005.jpg,0.0,straight
Circuito Medio Invertido/straight/20250614_102131_275605.jpg,0.024,straight
Circuito Normal/turn_left/20250614_094833_009654.jpg,-0.06,turn_left
Middle Section Normal Extra/turn_right/20250618_195917_400601.jpg,0.05,turn_right
Circuito Normal/straight/20250614_094907_052560.jpg,0.02,straight
Circuito Invertido/straight/20250614_100650_652603.jpg,-0.004,straight
Circuito Normal/turn_left/20250614_095008_122604.jpg,-0.04,turn_left
Circuito Normal/turn_left/20250614_094752_359109.jpg,-0.05,turn_left
Circuito Normal/straight/20250614_094332_956576.jpg,0.01,straight
Maniobras/turn_right/20250621_112409_927469.jpg,0.06,turn_right
Circuito Invertido/turn_right/20250614_100637_889102.jpg,0.084,turn_right
Circuito Medio Normal/turn_left/20250614_101641_438657.jpg,-0.076,turn_left
Circuito Invertido/straight/20250614_100409_301000.jpg,-0.008,straight
Dark Section Extra/turn_left/20250618_204839_009994.jpg,-0.048,turn_left
Middle Section Normal Extra/turn_right/20250618_195609_736280.jpg,0.09,turn_right
Circuito Normal/turn_left/20250614_094754_514625.jpg,-0.105,turn_left
Circuito Normal/turn_left/20250614_095609_169246.jpg,-0.1,turn_left
Circuito Medio Invertido/turn_right/20250614_102232_073459.jpg,0.072,turn_right
Circuito Normal/straight/20250614_094507_568532.jpg,0.0,straight
Middle Section Normal Extra/turn_left/20250618_195729_627015.jpg,-0.066,turn_left
Circuito Normal/turn_right/20250614_095057_561845.jpg,0.08,turn_right
Circuito Normal/straight/20250614_095339_967129.jpg,-0.005,straight
Circuito Invertido/turn_right/20250614_101216_133911.jpg,0.104,turn_right
Middle Section Normal Extra/turn_right/20250618_195758_042375.jpg,0.096,turn_right
Dark Section Extra/turn_right/20250618_204958_080118.jpg,0.036,turn_right
Circuito Normal/turn_left/20250614_095106_370010.jpg,-0.09,turn_left
Circuito Normal/straight/20250614_094443_992152.jpg,0.015,straight
Circuito Normal/straight/20250614_094429_797473.jpg,-0.005,straight
Circuito Medio Normal/straight/20250614_101455_802363.jpg,-0.004,straight
Circuito Normal/straight/20250614_094841_603297.jpg,0.01,straight
Middle Section Normal Extra/turn_right/20250618_200003_607147.jpg,0.092,turn_right
Maniobras/straight/20250621_112624_042633.jpg,-0.012,straight
Middle Section Normal Extra/turn_left/20250618_195629_478668.jpg,-0.08,turn_left
Circuito Normal/turn_left/20250614_094542_631572.jpg,-0.045,turn_left
Circuito Normal/turn_left/20250614_094323_053732.jpg,-0.075,turn_left
Middle Section Normal/turn_left/20250616_210957_979492.jpg,-0.07,turn_left
Circuito Invertido/turn_left/20250614_101203_958333.jpg,-0.068,turn_left
Circuito Invertido/turn_right/20250614_100212_089042.jpg,0.044,turn_right
Circuito Medio Invertido/turn_right/20250614_102258_073712.jpg,0.04,turn_right
Circuito Invertido/turn_right/20250614_100721_651173.jpg,0.092,turn_right
Circuito Invertido/turn_right/20250614_101151_794965.jpg,0.08,turn_right
Middle Section Normal Extra/turn_left/20250618_195815_155309.jpg,-0.084,turn_left
Circuito Invertido/turn_left/20250614_100912_088055.jpg,-0.044,turn_left
Middle Section Normal/turn_right/20250616_211127_064221.jpg,0.046,turn_right
Circuito Medio Invertido/straight/20250614_102234_767579.jpg,0.02,straight
Middle Section Normal Extra/turn_right/20250618_195607_438453.jpg,0.09,turn_right
Middle Section Normal Extra/straight/20250618_195620_136804.jpg,-0.004,straight
Maniobras/turn_left/20250621_112638_194498.jpg,-0.05,turn_left
Circuito Invertido/straight/20250614_100604_381895.jpg,0.028,straight
Circuito Medio Invertido/turn_right/20250614_102025_198811.jpg,0.092,turn_right
Circuito Invertido/turn_right/20250614_101151_794965.jpg,0.08,turn_right
Circuito Normal/straight/20250614_094734_323726.jpg,0.015,straight
Middle Section Normal/turn_left/20250616_211213_194805.jpg,-0.06,turn_left
Maniobras/turn_right/20250621_112603_013091.jpg,0.05,turn_right
Circuito Invertido/turn_right/20250614_100953_028146.jpg,0.072,turn_right
Middle Section Normal Extra/turn_right/20250618_200101_362290.jpg,0.072,turn_right
Circuito Invertido/turn_right/20250614_100744_919445.jpg,0.036,turn_right
Middle Section Normal Extra/turn_left/20250618_195919_453850.jpg,-0.058,turn_left
Circuito Medio Normal/straight/20250614_101651_268135.jpg,-0.004,straight
Circuito Medio Invertido/straight/20250614_102117_133586.jpg,0.008,straight
Circuito Medio Invertido/turn_right/20250614_102227_892982.jpg,0.068,turn_right
Middle Section Normal/turn_right/20250616_211331_375492.jpg,0.07,turn_right
Circuito Invertido/turn_right/20250614_100528_535341.jpg,0.104,turn_right
Circuito Medio Normal/straight/20250614_101632_661706.jpg,-0.012,straight
Circuito Invertido/straight/20250614_100558_577178.jpg,0.0,straight
Circuito Medio Normal/turn_left/20250614_101539_502758.jpg,-0.044,turn_left
Circuito Normal/straight/20250614_094628_851183.jpg,0.025,straight
Circuito Normal/straight/20250614_094729_548187.jpg,0.005,straight
Circuito Medio Invertido/turn_right/20250614_102144_297324.jpg,0.08,turn_right
Circuito Medio Normal/turn_left/20250614_101555_157414.jpg,-0.076,turn_left
Middle Section Normal/turn_left/20250616_211021_408842.jpg,-0.06,turn_left
Circuito Medio Normal/turn_left/20250614_101738_248072.jpg,-0.06,turn_left
Circuito Normal/straight/20250614_095423_927339.jpg,-0.005,straight
Middle Section Normal Extra/turn_right/20250618_195704_142506.jpg,0.058,turn_right
Middle Section Normal Extra/turn_left/20250618_195722_216022.jpg,-0.066,turn_left
Dark Section Extra/straight/20250618_204755_227387.jpg,0.0,straight
Circuito Normal/straight/20250614_094751_370431.jpg,-0.025,straight
Circuito Medio Normal/turn_left/20250614_101533_837482.jpg,-0.072,turn_left
Circuito Normal/turn_left/20250614_095702_624406.jpg,-0.085,turn_left
Circuito Medio Invertido/straight/20250614_101958_935365.jpg,-0.008,straight
Circuito Invertido/straight/20250614_100836_931125.jpg,-0.0,straight
Circuito Normal/turn_left/20250614_095704_593447.jpg,-0.065,turn_left
Middle Section Normal/turn_right/20250616_211225_401845.jpg,0.036,turn_right
Circuito Normal/turn_left/20250614_094705_446688.jpg,-0.075,turn_left
Circuito Normal/straight/20250614_095623_068820.jpg,-0.015,straight
Circuito Normal/straight/20250614_095722_444788.jpg,0.0,straight
Circuito Normal/straight/20250614_095248_764509.jpg,0.005,straight
Circuito Medio Invertido/turn_right/20250614_102140_952932.jpg,0.08,turn_right
Dark Section/turn_left/20250618_201838_839282.jpg,-0.054,turn_left
Circuito Invertido/turn_right/20250614_100253_288550.jpg,0.076,turn_right
Middle Section Normal Extra/turn_left/20250618_195714_682265.jpg,-0.054,turn_left
Circuito Normal/straight/20250614_094335_432995.jpg,-0.005,straight
Circuito Medio Normal/turn_left/20250614_101446_379089.jpg,-0.064,turn_left
Circuito Invertido/straight/20250614_100714_016819.jpg,0.0,straight
Circuito Medio Normal/turn_left/20250614_101751_777921.jpg,-0.064,turn_left
Circuito Normal/straight/20250614_094301_758844.jpg,0.01,straight
Middle Section Normal Extra/turn_right/20250618_195656_522350.jpg,0.068,turn_right
Circuito Normal/straight/20250614_094513_026984.jpg,0.02,straight
Circuito Invertido/straight/20250614_100824_606075.jpg,0.024,straight
Middle Section Normal/turn_right/20250616_211331_375492.jpg,0.07,turn_right
Middle Section Normal/turn_right/20250616_211233_825915.jpg,0.09,turn_right
Circuito Invertido/turn_left/20250614_100036_969481.jpg,-0.084,turn_left
Circuito Invertido/turn_left/20250614_100311_072422.jpg,-0.072,turn_left
Circuito Normal/straight/20250614_095754_338039.jpg,0.0,straight
Circuito Invertido/straight/20250614_100501_544099.jpg,0.0,straight
Circuito Invertido/turn_right/20250614_100322_915631.jpg,0.1,turn_right
Middle Section Normal/turn_right/20250616_211232_843090.jpg,0.09,turn_right
Maniobras/turn_left/20250621_112551_976629.jpg,-0.058,turn_left
Dark Section Extra/straight/20250618_204840_846078.jpg,-0.02,straight
Circuito Medio Invertido/straight/20250614_101913_362841.jpg,0.016,straight
Circuito Medio Invertido/turn_right/20250614_102055_729916.jpg,0.088,turn_right
Middle Section Normal Extra/turn_right/20250618_200100_720230.jpg,0.072,turn_right
Circuito Invertido/straight/20250614_100210_778172.jpg,0.0,straight
Maniobras/straight/20250621_112428_647129.jpg,0.004,straight
Middle Section Normal Extra/turn_left/20250618_200007_897650.jpg,-0.144,turn_left
Circuito Invertido/turn_right/20250614_100043_264765.jpg,0.136,turn_right
Circuito Normal/straight/20250614_094410_743502.jpg,0.0,straight
Circuito Normal/straight/20250614_094109_451839.jpg,-0.02,straight
Circuito Medio Invertido/turn_right/20250614_102229_895482.jpg,0.096,turn_right
Circuito Medio Invertido/turn_right/20250614_101917_883232.jpg,0.08,turn_right
Maniobras/straight/20250621_112433_142981.jpg,-0.01,straight
Middle Section Normal Extra/turn_right/20250618_195658_149425.jpg,0.068,turn_right
Circuito Medio Invertido/straight/20250614_102148_956404.jpg,-0.0,straight
Dark Section/turn_left/20250618_201902_097010.jpg,-0.07,turn_left
Circuito Normal/straight/20250614_094115_761349.jpg,-0.005,straight
Circuito Medio Normal/turn_left/20250614_101533_837482.jpg,-0.072,turn_left
Circuito Normal/straight/20250614_095351_511568.jpg,0.0,straight
Circuito Medio Invertido/straight/20250614_102033_402546.jpg,0.004,straight
Dark Section Extra/turn_left/20250618_204851_121419.jpg,-0.036,turn_left
Middle Section Normal/turn_right/20250616_211103_422976.jpg,0.05,turn_right
Circuito Medio Normal/turn_left/20250614_101505_597674.jpg,-0.076,turn_left
Circuito Medio Normal/straight/20250614_101635_981252.jpg,-0.008,straight
Middle Section Normal Extra/turn_right/20250618_200003_771307.jpg,0.092,turn_right
Circuito Normal/turn_left/20250614_094105_659608.jpg,-0.04,turn_left
Middle Section Normal Extra/turn_right/20250618_200002_962756.jpg,0.108,turn_right
Circuito Invertido/turn_right/20250614_100950_195246.jpg,0.032,turn_right
Middle Section Normal Extra/turn_right/20250618_200004_773657.jpg,0.092,turn_right
Middle Section Normal/turn_right/20250616_211009_228926.jpg,0.062,turn_right
Circuito Normal/turn_right/20250614_094620_932878.jpg,0.06,turn_right
Middle Section Normal Extra/turn_right/20250618_195602_168804.jpg,0.056,turn_right
Middle Section Normal/turn_left/20250616_211217_466799.jpg,-0.06,turn_left
Circuito Invertido/turn_right/20250614_101156_987554.jpg,0.032,turn_right
Circuito Medio Normal/turn_left/20250614_101645_944916.jpg,-0.08,turn_left
Circuito Normal/turn_left/20250614_095610_807829.jpg,-0.04,turn_left
Circuito Medio Invertido/turn_right/20250614_102038_264128.jpg,0.092,turn_right
Circuito Medio Invertido/turn_right/20250614_102243_296932.jpg,0.048,turn_right
Circuito Normal/straight/20250614_095348_207649.jpg,0.0,straight
Circuito Invertido/straight/20250614_100756_453255.jpg,-0.008,straight
Middle Section Normal Extra/turn_left/20250618_200017_894428.jpg,-0.058,turn_left
